location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anemia,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_autoimmune_disease,search_trends_back_pain,search_trends_bleeding,search_trends_bloating,search_trends_bone_fracture,search_trends_bruise,search_trends_burn,search_trends_candidiasis,search_trends_chest_pain,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_dementia,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_dizziness,search_trends_epilepsy,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_flatulence,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_hay_fever,search_trends_headache,search_trends_heart_arrhythmia,search_trends_heartburn,search_trends_hypertension,search_trends_hypothyroidism,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_knee_pain,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_myocardial_infarction,search_trends_nausea,search_trends_obesity,search_trends_pain,search_trends_panic_attack,search_trends_paresthesia,search_trends_perspiration,search_trends_psychosis,search_trends_scar,search_trends_sinusitis,search_trends_skin_condition,search_trends_skin_rash,search_trends_skin_ulcer,search_trends_sleep_disorder,search_trends_sore_throat,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_SC_45043,2020-11-02,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,10,0,2413,56,,,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,-2,-6,13,-14,5,1.73,5.29,8.51,3.79,8.86,4.25,12.99,7.01,2.42,3.56,1.96,5.75,4.95,,3.79,,2.88,2.99,1.84,8.05,4.03,4.71,3.56,2.88,7.59,1.61,8.51,4.14,,2.65,2.19,4.37,3.33,2.76,5.29,4.95,,3.33,2.42,5.06,10.81,2.42,22.08,7.25,3.45,7.13,2.3,2.76,3.91,2.53,2.76,,4.03,39.67,2.19,1.73,,,,1.73,3.79,5.29,,2.99,1.84,2.42,5.41,4.83,4.95,2.76,2.3,2.3,2.88,11.487654,6.234568,16.012346,1.157111,0.944444,48.676059
US_SC_45043,2020-11-03,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,23,0,2436,56,,,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,4,-4,21,-26,5,2.84,3.19,7.21,4.61,10.87,2.6,10.76,6.38,2.13,1.89,1.89,4.73,3.66,,2.48,2.01,,2.48,,8.04,4.96,2.72,2.84,2.36,3.66,2.36,9.22,4.02,2.48,2.84,1.77,6.38,2.6,,3.66,4.73,2.13,4.14,2.36,2.6,6.62,2.13,17.25,5.79,3.43,5.44,2.25,2.01,4.25,4.73,3.31,,2.84,35.1,2.01,,,,2.6,,4.73,4.96,,2.01,,3.66,5.08,5.44,5.08,4.25,2.36,2.96,2.25,7.909722,1.631944,18.097222,0.0,1.452381,64.333143
US_SC_45043,2020-11-04,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,9,1,2445,57,,,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,-4,-6,27,-21,6,1.78,3.78,6.34,3.34,11.45,1.78,8.79,6.56,1.56,3.23,,4.78,3.11,,2.78,,,2.89,,8.45,3.56,2.56,3.23,,5.34,3.67,10.01,3.23,1.67,2.67,2.78,4.89,2.78,2.89,4.11,4.56,2.78,5.56,2.56,3.0,11.79,2.89,20.13,5.23,2.67,6.45,1.56,3.23,3.45,5.89,3.78,2.33,3.34,36.59,1.78,2.11,,2.22,1.78,2.11,4.34,4.56,2.0,1.67,1.67,3.34,5.78,5.45,5.45,2.56,2.67,2.56,2.22,11.972222,4.263889,20.826389,0.0,6.333333,69.290958
US_SC_45043,2020-11-05,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,23,0,2468,57,,,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,-3,-7,,-17,4,1.79,5.14,7.49,4.14,9.51,3.02,9.06,6.6,2.46,4.03,1.68,5.59,3.36,2.24,3.58,,,2.91,,8.95,3.13,4.36,2.91,2.91,4.25,2.24,8.61,3.69,2.46,2.01,2.46,5.48,3.02,,2.24,3.8,1.9,4.92,1.57,1.68,8.95,1.57,25.61,5.26,3.92,8.28,1.79,3.36,4.25,5.14,3.36,2.8,4.25,38.25,1.68,1.68,1.68,1.79,3.02,2.12,4.14,5.03,2.57,2.46,1.57,3.24,5.37,4.81,3.24,2.69,2.8,4.14,1.9,17.173611,12.416667,23.770833,0.0,12.880952,75.821438
US_SC_45043,2020-11-06,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,13,1,2481,58,,,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,-5,-5,13,-15,4,2.57,3.97,8.53,4.79,9.59,2.34,9.35,5.26,2.34,2.81,,5.38,2.81,1.99,2.34,2.34,,2.22,2.57,7.95,3.51,3.39,3.74,1.64,3.74,3.39,8.88,3.16,2.1,2.69,3.16,4.09,3.27,2.57,3.86,4.91,,4.33,2.69,3.74,8.65,1.87,20.11,6.2,2.46,5.26,,1.87,3.62,4.79,2.92,1.75,4.09,38.57,2.92,1.87,,2.22,2.1,1.87,4.44,5.49,,1.64,1.87,3.16,6.55,4.91,5.26,,1.99,2.34,1.75,19.027778,15.055556,24.076389,0.362857,17.055556,88.42735
US_SC_45043,2020-11-07,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,18,0,2499,58,,,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,-1,-2,95,-6,2,2.44,4.21,7.19,4.48,10.45,2.17,5.97,6.78,1.9,1.9,,4.75,2.85,2.58,2.98,1.9,2.17,,2.85,9.36,3.12,5.43,2.17,2.98,3.93,2.71,7.6,3.93,2.31,,2.58,4.48,4.07,2.44,4.34,5.16,1.9,2.58,2.58,2.58,9.9,2.31,18.99,7.46,2.58,8.0,,2.98,3.93,3.53,2.31,,3.93,34.59,,,,,,2.58,4.61,6.92,2.04,,,2.17,5.16,3.8,3.8,,,2.04,2.31,20.597222,17.201389,25.722222,0.084667,18.039683,85.543436
US_SC_45043,2020-11-08,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,8,0,2507,58,,,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,3,-5,61,-17,3,2.11,4.62,7.0,6.07,8.58,2.64,8.97,6.73,,1.98,,5.81,3.96,,3.56,2.24,3.04,2.24,3.3,7.79,4.22,3.96,3.04,2.51,5.94,,7.52,4.62,,2.9,2.11,3.7,2.11,2.51,4.09,5.67,,4.09,1.98,2.24,7.79,,21.12,5.01,2.51,5.41,,,2.51,5.01,3.04,,3.17,40.91,,2.24,3.17,,3.17,2.24,3.96,5.15,,3.17,,2.38,7.52,2.64,4.09,2.77,4.22,,2.51,21.180556,18.465278,25.902778,0.254,18.365079,84.431654
US_SC_45043,2020-11-09,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,8,0,2515,58,,,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,-3,-8,,-16,5,1.62,5.68,8.58,4.41,9.97,2.44,8.93,6.73,1.86,3.71,1.62,6.5,4.41,3.48,4.41,1.74,,,,7.31,3.13,5.1,3.36,,4.29,2.78,8.7,4.06,2.78,2.9,2.67,5.1,4.87,2.67,4.99,4.87,,4.17,1.74,3.02,8.81,3.48,22.15,6.03,3.02,7.89,,3.13,4.64,4.06,3.36,,6.26,37.69,1.62,2.55,1.86,2.32,2.2,2.55,5.1,5.33,2.55,2.44,1.62,4.17,5.92,5.22,5.45,3.48,2.67,3.6,,21.354167,17.888889,25.840278,0.870857,18.68254,85.120332
US_SC_45043,2020-11-10,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,21,2,2536,60,,,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,-5,-5,27,-18,4,2.37,4.61,10.17,6.15,9.11,3.78,9.58,7.45,2.25,3.78,2.37,7.45,5.44,1.66,3.19,2.01,2.37,3.07,1.89,8.16,4.61,3.55,1.89,3.07,5.91,2.6,10.4,4.85,3.43,2.96,3.9,3.07,3.9,2.37,4.02,3.9,1.77,5.32,2.96,4.02,10.29,2.25,22.11,7.8,2.72,8.99,1.89,4.38,4.85,5.2,2.84,4.02,5.91,44.7,,2.25,,1.77,,2.96,6.38,6.03,,,,3.78,8.63,5.91,6.15,2.72,3.78,3.43,2.37,22.083333,18.284722,26.972222,0.0508,19.777778,87.283903
US_SC_45043,2020-11-11,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,19,0,2555,60,,,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,-15,-11,-36,-30,11,5.12,4.88,9.63,5.73,10.49,1.71,7.32,7.56,1.83,3.78,,6.22,4.51,2.44,4.39,,2.68,2.68,2.81,7.44,3.66,3.54,2.68,2.44,5.73,2.68,9.51,2.93,3.05,2.56,3.29,4.15,4.02,,5.37,4.15,,4.63,3.05,4.63,8.29,2.07,22.19,7.8,3.05,7.44,2.44,3.9,4.02,4.63,2.93,,5.49,45.48,,,1.83,,2.81,2.68,5.12,6.34,1.71,1.71,2.32,3.29,7.93,5.37,5.97,2.93,2.32,2.93,,23.395833,21.277778,25.888889,9.8425,22.555556,95.463034
US_SC_45043,2020-11-12,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,14,0,2569,60,,,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,-23,-21,-32,-21,10,2.35,4.04,6.62,4.71,11.55,3.59,9.31,4.6,2.24,3.14,2.8,6.39,3.14,2.58,2.8,,2.24,3.03,2.35,7.96,3.37,3.93,2.35,3.59,4.37,4.15,10.43,4.93,,,4.04,3.59,2.35,3.59,3.25,5.83,2.24,4.26,3.14,2.69,10.88,2.02,23.55,7.07,2.35,9.53,2.02,3.14,5.83,5.27,2.24,2.58,6.28,38.25,2.58,3.37,2.24,2.69,3.25,1.68,4.6,6.95,,2.02,1.57,3.93,6.62,6.5,5.95,2.69,3.03,3.7,2.69,22.659722,18.097222,24.347222,36.6395,22.15873,97.762864
US_SC_45043,2020-11-13,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,8,1,2577,61,,,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,-4,-6,14,-15,5,,4.3,6.81,4.3,10.04,3.23,9.8,7.65,1.79,2.03,,5.02,3.23,,1.67,,1.79,4.18,,7.65,3.11,3.59,4.42,,4.06,3.59,10.88,2.99,2.15,,3.59,5.86,3.35,1.91,5.02,5.26,,4.3,2.39,4.06,9.92,2.75,20.8,4.9,3.23,6.46,1.67,2.75,3.59,3.94,2.15,1.79,5.02,36.1,2.27,2.03,1.91,2.39,3.11,,5.62,6.69,2.51,3.23,2.15,3.47,4.42,5.02,4.78,3.71,2.63,2.15,2.27,19.298611,16.916667,22.965278,54.4195,18.0,93.035301
US_SC_45043,2020-11-14,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,16,0,2593,61,,,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,-2,1,50,-5,3,2.46,3.28,6.15,3.83,9.98,,8.48,6.02,,2.46,,8.48,4.92,2.05,4.1,2.19,,2.33,2.87,8.07,3.28,5.47,3.01,,4.79,2.46,4.65,4.24,,2.87,1.92,4.51,2.05,2.05,4.24,6.29,,2.6,2.19,3.97,9.85,,19.42,6.29,2.87,9.57,,4.92,3.97,3.83,,2.33,3.97,39.39,,3.83,2.19,,3.01,3.28,6.97,6.15,,2.6,2.6,1.92,7.25,2.87,6.02,3.42,2.19,2.6,,17.611111,14.8125,21.854167,0.0,15.222222,86.996033
US_SC_45043,2020-11-15,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,13,0,2606,61,,,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,-5,-4,21,-18,3,,6.88,8.7,4.93,11.03,,10.77,5.32,2.21,2.6,1.95,5.45,4.41,2.21,2.34,,,2.6,,8.18,4.54,4.41,3.5,2.21,5.45,2.34,9.09,3.76,3.12,,4.02,4.67,3.25,2.34,5.06,6.36,,5.32,,3.12,6.75,,19.73,6.49,3.76,6.23,,3.12,3.63,3.76,3.37,2.98,4.28,42.57,,1.82,,,2.6,2.34,2.98,4.67,2.08,2.21,,5.71,6.62,4.41,5.19,3.63,2.21,4.54,,19.791667,15.909722,25.069444,0.3048,17.928571,89.914269
US_SC_45043,2020-11-16,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,7,2,2613,63,,,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,-7,-5,,-15,4,2.8,6.65,6.18,4.32,13.07,1.98,12.6,7.35,2.92,4.08,,6.18,3.97,2.1,2.68,1.75,,3.85,1.75,10.15,4.43,5.37,4.43,2.45,6.07,1.75,8.17,4.78,2.33,2.8,2.92,6.53,3.73,,5.02,3.62,3.27,4.78,3.03,3.5,11.32,2.22,24.5,5.83,3.85,8.63,,2.45,4.9,5.25,3.5,1.75,3.97,44.1,1.87,1.63,1.75,2.68,2.22,,4.43,7.0,,3.38,1.87,5.13,5.83,3.38,6.07,2.22,,1.63,1.63,17.25,10.395833,22.097222,0.98425,9.809524,62.228701
US_SC_45043,2020-11-17,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,7,0,2620,63,,,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,-6,-9,12,-18,6,,4.16,8.68,4.16,10.93,3.45,8.32,6.89,,4.28,,9.03,4.63,3.21,2.73,2.97,2.14,2.26,2.26,8.2,3.45,4.63,2.73,3.92,4.16,,12.12,6.77,2.38,4.16,3.21,6.18,3.21,2.26,3.92,4.99,,3.56,2.5,2.14,12.36,2.5,33.4,5.94,4.04,7.37,2.02,2.62,4.52,4.75,1.9,,4.52,41.83,2.02,2.73,,,2.38,,5.35,6.89,2.38,2.62,,4.04,5.94,6.06,5.23,3.33,,2.02,,11.527778,5.854167,20.236111,0.0,4.214286,61.521001
US_SC_45043,2020-11-18,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,15,0,2635,63,,,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,-8,-2,-17,-20,6,,4.52,8.19,3.3,10.02,2.81,11.12,6.96,2.32,2.69,,6.96,4.76,,4.4,,3.3,5.5,2.32,8.92,4.52,4.03,3.18,2.08,5.25,3.05,8.43,3.67,2.32,2.56,3.91,5.62,3.3,1.71,2.81,5.74,2.44,4.52,2.08,2.44,8.43,2.69,24.31,5.01,4.28,6.84,3.05,4.03,3.91,4.15,1.96,1.83,5.86,40.07,2.56,1.71,,,,2.93,3.91,7.08,2.2,2.32,,3.3,5.74,5.13,5.74,3.18,1.96,4.15,2.93,8.527778,4.5,14.659722,0.0,-1.34127,50.143652
US_SC_45043,2020-11-19,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,20,1,2655,64,,,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,-9,-5,12,-17,4,2.21,2.91,9.2,3.38,10.01,3.84,10.59,6.63,,3.26,,6.63,5.24,1.75,3.96,,2.1,3.84,,8.38,2.56,3.49,,2.91,5.01,2.79,10.01,5.24,1.75,3.49,2.44,4.19,3.61,,2.56,5.82,1.63,3.14,2.56,2.91,9.66,2.68,29.45,5.82,4.66,6.99,,2.44,4.19,3.14,2.1,,4.89,37.48,1.86,2.44,,,,2.1,3.61,6.4,1.75,,2.21,3.38,7.1,4.89,6.63,3.38,2.68,2.33,2.21,8.703704,3.351852,16.216049,0.0,2.930556,67.120168
US_SC_45043,2020-11-20,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,9,1,2664,65,,,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,-7,-3,20,-13,4,,3.7,6.92,3.58,11.33,2.27,9.3,5.85,2.15,4.06,,6.32,4.17,1.91,3.82,,,3.58,,8.23,2.39,4.53,3.58,3.22,3.7,2.86,8.35,5.25,2.03,3.58,3.94,5.01,2.98,2.27,4.77,4.77,2.15,4.17,2.39,2.03,10.5,,26.84,5.25,2.62,6.2,,2.98,4.77,3.7,3.7,2.86,4.29,35.55,2.15,,,2.62,2.15,3.22,4.41,5.13,1.67,2.03,1.67,2.39,6.32,4.17,6.2,3.1,1.91,2.98,,13.987654,7.271605,21.962963,0.0,9.701389,76.422092
US_SC_45043,2020-11-21,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,14,0,2678,65,,,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,-3,0,51,-8,2,2.02,6.2,8.22,3.77,12.67,2.16,7.68,7.55,,3.5,,4.99,4.85,2.16,,,2.97,2.56,,9.57,3.24,6.07,3.77,1.89,2.97,3.1,8.9,4.04,1.89,3.1,2.43,3.91,3.77,2.7,3.24,4.31,,2.83,,2.7,5.53,,19.28,5.39,2.83,6.34,1.89,3.64,3.37,2.7,2.56,,4.18,39.37,,2.83,2.56,2.02,2.02,,4.45,4.58,,2.02,2.29,2.56,4.99,4.58,5.12,2.97,2.97,3.5,,14.345679,8.895062,22.141975,0.0,10.722222,79.796321
US_SC_45043,2020-11-22,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,11,0,2689,65,,,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,2,0,50,-12,4,,6.4,7.4,5.02,14.68,,8.78,4.89,2.38,2.38,,7.15,4.52,2.76,4.01,,2.01,3.76,,9.16,2.51,4.27,3.51,3.39,3.89,2.51,7.91,4.64,,2.63,4.27,3.64,2.01,2.26,5.65,5.14,2.13,4.14,2.26,4.39,8.03,,21.21,6.27,2.89,7.78,1.88,3.76,3.39,3.64,3.64,2.26,4.89,41.28,,2.89,,,2.26,3.51,4.77,5.9,2.13,,,2.01,7.4,3.01,3.39,3.76,2.89,2.01,,16.962963,11.04321,22.58642,0.0,14.173611,84.203194
US_SC_45043,2020-11-23,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,9,0,2698,65,,,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,2,6,,-16,5,1.89,3.77,8.43,4.99,10.98,3.22,9.43,6.55,,2.88,2.55,7.77,4.33,2.0,3.99,,1.66,4.55,,8.32,3.99,7.43,2.11,1.55,3.66,3.66,8.1,5.21,,2.77,3.55,4.55,4.33,2.88,6.32,4.33,1.55,3.55,2.66,4.11,8.77,2.66,24.3,4.77,3.66,7.77,1.66,4.99,5.21,3.22,3.11,1.89,4.55,38.61,1.77,3.0,1.89,,2.11,1.89,2.44,5.88,2.22,3.0,,1.89,7.32,3.11,5.55,4.11,2.55,2.88,2.22,16.493827,12.12963,20.777778,0.0,12.201389,76.166633
US_SC_45043,2020-11-24,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,11,1,2709,66,,,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,7,7,20,-22,5,1.78,4.68,6.57,3.12,9.36,2.9,8.36,6.91,2.34,2.9,2.23,4.57,4.68,2.23,4.23,1.78,,2.79,,9.36,1.89,7.35,3.12,2.12,3.9,2.34,6.79,3.79,,2.34,4.12,3.68,4.12,2.0,4.57,4.12,2.79,4.12,1.56,2.56,8.91,2.56,24.06,8.02,3.23,7.13,,3.12,4.34,4.23,2.9,2.79,6.24,38.1,2.45,,1.67,2.12,2.23,1.78,5.68,5.12,1.89,2.0,,3.12,6.57,3.68,3.9,1.78,3.56,1.78,,9.790123,4.82716,16.493827,0.0,2.333333,60.323182
US_SC_45043,2020-11-25,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,18,1,2727,67,,,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,15,33,17,-29,5,,4.46,8.58,4.23,11.04,1.76,7.05,6.81,3.17,2.58,,4.93,4.35,1.88,3.64,2.0,,2.23,,5.64,3.41,2.7,2.7,2.35,,2.23,8.93,3.17,2.58,2.82,3.17,5.05,1.88,,4.35,2.94,2.23,,2.58,3.52,8.46,,23.26,8.22,2.35,5.99,,2.35,4.46,4.11,2.35,2.7,4.7,39.12,2.35,2.58,1.76,2.7,2.23,2.23,4.11,7.17,2.0,,1.76,3.17,5.29,4.46,3.99,2.82,1.76,2.35,2.82,12.858025,6.654321,21.141975,0.0,10.048611,84.358197
US_SC_45043,2020-11-26,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,0,0,2727,67,,,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,-71,-33,31,-77,19,,4.9,8.54,4.77,7.28,,4.52,5.53,,3.64,2.51,5.78,3.52,,1.76,2.01,2.26,3.39,1.88,7.28,4.27,4.02,2.51,2.26,4.02,2.89,8.54,4.52,,,2.89,4.9,3.77,1.88,5.15,4.14,,3.27,1.76,2.76,8.79,,20.34,3.52,2.51,6.78,1.76,2.89,2.89,3.39,2.13,2.64,3.14,38.55,,2.13,2.64,,3.39,1.76,3.77,5.78,2.26,2.26,,2.39,5.78,4.27,5.27,2.51,2.13,2.39,,19.654321,16.469136,24.919753,0.296333,17.506944,87.622919
US_SC_45043,2020-11-27,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,23,0,2750,67,,,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,-3,-14,111,-47,10,2.43,4.29,8.8,4.4,8.92,2.08,5.44,4.63,,2.32,,5.79,3.82,1.85,,2.32,2.32,3.24,,7.3,5.1,5.1,3.01,1.97,2.55,4.17,6.49,4.17,2.32,2.08,3.01,3.36,3.13,3.48,5.44,4.52,,5.1,2.78,4.52,7.07,2.55,20.85,4.87,3.82,7.53,1.62,,1.97,5.33,1.85,,3.13,35.67,2.2,1.97,1.74,1.62,3.59,1.85,3.71,5.79,,1.74,2.2,2.9,4.52,3.24,3.48,2.9,1.85,2.55,2.66,19.061728,13.320988,23.888889,1.124857,15.173611,78.871384
US_SC_45043,2020-11-28,ChIJe4TinDsoAIkRTg5TEkAlSpM,Q505980,geoId/45043,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2,7,0,2757,67,,,61826,29318,32508,5911,6911,6021,5737,6661,8638,10954,7874,3119,2532508,33.41,-79.3,2681,76.264286,-1,-11,52,-12,5,1.91,3.46,8.35,4.89,9.9,,7.99,5.84,3.22,,,5.25,4.17,,2.03,1.79,2.5,4.05,1.79,7.51,3.82,5.96,2.74,2.03,4.53,1.91,6.8,3.94,2.27,3.46,2.86,5.01,3.7,,3.7,5.13,,4.41,,2.98,6.44,,17.89,5.01,2.15,5.61,,3.82,3.58,3.1,3.22,,4.65,36.02,,1.79,2.03,,3.34,2.15,2.98,5.25,1.79,,,3.22,6.08,2.86,4.89,2.98,2.98,3.1,2.15,13.117284,10.82716,17.641975,1.2065,11.270833,89.372367
