location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anemia,search_trends_anxiety,search_trends_arthritis,search_trends_asperger_syndrome,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_autoimmune_disease,search_trends_back_pain,search_trends_bacterial_vaginosis,search_trends_bleeding,search_trends_bloating,search_trends_bone_fracture,search_trends_bruise,search_trends_burn,search_trends_candidiasis,search_trends_canker_sore,search_trends_chest_pain,search_trends_chronic_pain,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_dandruff,search_trends_dementia,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_dizziness,search_trends_dysmenorrhea,search_trends_edema,search_trends_epilepsy,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_flatulence,search_trends_gastroesophageal_reflux_disease,search_trends_generalized_anxiety_disorder,search_trends_gout,search_trends_hair_loss,search_trends_hay_fever,search_trends_headache,search_trends_heart_arrhythmia,search_trends_heartburn,search_trends_hemorrhoids,search_trends_hives,search_trends_hypercholesterolemia,search_trends_hyperglycemia,search_trends_hypertension,search_trends_hyperthyroidism,search_trends_hypotension,search_trends_hypothyroidism,search_trends_implantation_bleeding,search_trends_indigestion,search_trends_infection,search_trends_inflammation,search_trends_inflammatory_bowel_disease,search_trends_insomnia,search_trends_iron_deficiency,search_trends_itch,search_trends_kidney_failure,search_trends_kidney_stone,search_trends_knee_pain,search_trends_lesion,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_mood_disorder,search_trends_myocardial_infarction,search_trends_nasal_congestion,search_trends_nausea,search_trends_neck_pain,search_trends_obesity,search_trends_otitis,search_trends_pain,search_trends_panic_attack,search_trends_paresthesia,search_trends_perspiration,search_trends_pneumonia,search_trends_podalgia,search_trends_psychosis,search_trends_scar,search_trends_sciatica,search_trends_shortness_of_breath,search_trends_sinusitis,search_trends_skin_condition,search_trends_skin_rash,search_trends_skin_ulcer,search_trends_sleep_apnea,search_trends_sleep_disorder,search_trends_sore_throat,search_trends_stroke,search_trends_swelling,search_trends_swollen_lymph_nodes,search_trends_toothache,search_trends_tumor,search_trends_type_2_diabetes,search_trends_urinary_incontinence,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vertigo,search_trends_vomiting,search_trends_wart,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IN_18091,2021-09-04,ChIJB2TwW1CfEYgRGzuBfi3N99I,Q24648,geoId/18091,US,United States of America,IN,Indiana,18091,LaPorte County,US,USA,2,30,0,13661,231,61,53332,1,1,3,5,2,4,4,3,1,5,43,157,545,854,405,2305,2264,2061,2052,1597,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,13,17,6498,6994,109842,56568,53274,13107,13044,14279,13790,13578,15398,14074,8239,4333,1802084,41.6,-86.716667,778,1588,75.553571,20,16,,89,-21,-1,0.89,3.74,5.39,3.87,16.61,1.33,5.9,4.0,2.09,1.08,4.25,,4.12,,2.73,2.22,3.17,1.52,2.6,2.22,0.95,1.27,,12.68,3.42,6.59,2.98,,2.35,3.87,2.03,6.21,3.36,1.52,1.08,,1.71,1.65,4.82,4.69,1.97,2.66,,1.14,3.68,2.35,3.93,1.4,2.41,1.65,1.27,1.14,1.4,5.83,,,1.27,1.21,1.21,19.4,4.25,1.65,1.58,1.33,9.13,,1.27,1.84,1.4,2.16,3.55,3.8,1.08,2.03,2.79,2.22,1.21,4.18,1.33,33.29,1.14,2.16,1.27,1.01,1.01,1.9,1.01,1.01,,2.35,4.44,7.74,1.27,0.95,0.89,2.16,1.52,4.25,1.14,,,2.85,,3.87,2.73,1.27,2.73,1.08,1.58,1.52,20.419753,17.740741,23.240741,0.0635,,15.428571,73.883837
US_IN_18091,2021-09-05,ChIJB2TwW1CfEYgRGzuBfi3N99I,Q24648,geoId/18091,US,United States of America,IN,Indiana,18091,LaPorte County,US,USA,2,21,0,13682,231,0,53332,0,0,4,5,0,6,1,2,2,1,43,157,549,859,405,2311,2265,2063,2054,1598,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,11,9,6509,7003,109842,56568,53274,13107,13044,14279,13790,13578,15398,14074,8239,4333,1802084,41.6,-86.716667,778,1588,75.553571,35,24,,81,-21,-4,1.45,4.11,5.75,4.17,15.03,1.14,6.57,4.48,2.08,1.71,3.22,1.01,5.62,0.88,3.09,1.39,2.15,2.02,1.52,2.84,1.14,,,10.61,3.41,5.56,2.9,1.39,1.01,3.73,2.08,6.32,4.8,1.9,0.95,,0.88,2.78,4.99,4.8,2.08,2.9,,,4.29,2.27,4.17,2.4,2.46,1.26,1.33,0.95,0.88,5.18,,1.26,,0.88,1.77,22.04,5.37,,2.59,2.02,10.17,0.95,,1.9,,3.41,2.9,3.47,,1.2,1.96,2.27,1.33,3.6,1.2,30.31,,2.21,1.52,2.15,0.95,1.58,1.45,0.88,,2.21,3.03,8.46,1.71,,2.27,2.21,1.71,6.38,,1.58,,2.46,1.33,3.66,2.08,1.07,3.16,1.07,3.03,1.9,21.17284,15.95679,26.074074,0.112889,,14.746032,67.195308
US_IN_18091,2021-09-06,ChIJB2TwW1CfEYgRGzuBfi3N99I,Q24648,geoId/18091,US,United States of America,IN,Indiana,18091,LaPorte County,US,USA,2,39,0,13721,231,0,53332,2,0,6,2,0,5,6,4,4,6,45,157,555,861,405,2316,2271,2067,2058,1604,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,17,20,6526,7023,109842,56568,53274,13107,13044,14279,13790,13578,15398,14074,8239,4333,1802084,41.6,-86.716667,778,1588,75.553571,33,9,,85,-71,13,1.49,3.73,5.59,3.1,16.57,1.86,7.39,4.41,1.18,1.8,3.79,1.86,5.53,1.24,2.79,1.68,2.92,1.49,1.49,2.67,,0.99,0.87,12.04,4.16,5.4,1.99,,0.99,4.97,1.61,6.33,4.35,,1.05,0.87,1.43,2.36,3.85,4.84,2.05,3.73,1.55,0.93,3.79,2.23,3.48,2.3,1.86,1.74,1.8,,1.55,5.71,0.93,1.12,,,,21.36,4.72,,2.61,,10.68,0.87,1.49,1.68,0.93,2.54,3.48,2.61,0.87,2.11,2.54,1.99,,3.17,1.61,32.34,1.8,1.8,0.99,1.3,,1.99,1.8,1.24,0.99,2.61,4.04,9.25,1.99,2.05,2.36,2.17,1.99,7.14,1.24,0.93,,3.6,1.68,5.03,2.86,,2.42,1.43,2.3,1.37,21.265432,15.820988,25.401235,0.0,,12.587302,58.444658
US_IN_18091,2021-09-07,ChIJB2TwW1CfEYgRGzuBfi3N99I,Q24648,geoId/18091,US,United States of America,IN,Indiana,18091,LaPorte County,US,USA,2,77,2,13798,233,51,53383,0,1,8,11,0,11,16,14,6,7,45,158,563,872,405,2327,2287,2081,2064,1611,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,40,37,6566,7060,109842,56568,53274,13107,13044,14279,13790,13578,15398,14074,8239,4333,1802084,41.6,-86.716667,778,1588,75.553571,4,5,47,40,-25,3,1.89,4.12,5.72,2.34,19.61,1.83,6.4,3.6,0.97,2.12,3.31,1.6,5.54,0.86,2.74,1.37,2.86,2.29,1.77,2.74,1.14,1.2,,12.86,2.92,6.97,2.4,,1.6,3.83,1.77,6.57,4.17,2.74,1.03,,1.14,2.17,4.34,3.89,1.89,3.37,,,3.03,1.94,3.2,2.52,3.26,1.43,0.92,,1.14,6.46,1.43,1.89,1.6,,1.2,25.27,5.43,2.0,3.31,1.26,8.97,1.37,1.26,0.8,1.09,2.8,4.4,3.49,,1.43,2.29,2.0,1.54,4.06,1.49,33.38,0.97,2.0,1.54,2.0,0.92,1.31,1.49,1.09,,2.4,3.71,8.06,1.94,1.2,2.29,3.03,1.83,6.23,1.54,1.2,1.6,2.97,1.2,4.63,2.29,1.2,3.09,1.37,2.86,1.66,21.635802,15.493827,30.759259,0.0,,14.706349,64.979159
US_IN_18091,2021-09-08,ChIJB2TwW1CfEYgRGzuBfi3N99I,Q24648,geoId/18091,US,United States of America,IN,Indiana,18091,LaPorte County,US,USA,2,64,1,13862,234,20,53403,1,2,11,12,0,5,8,7,9,3,46,160,574,884,405,2332,2295,2088,2073,1614,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,32,32,6598,7092,109842,56568,53274,13107,13044,14279,13790,13578,15398,14074,8239,4333,1802084,41.6,-86.716667,778,1588,75.553571,15,10,,43,-24,1,1.99,4.33,5.91,3.69,19.66,2.28,6.09,5.09,1.64,0.99,3.8,1.41,4.74,1.11,3.69,1.7,2.52,1.76,1.46,2.4,0.94,1.76,,12.94,3.04,8.31,2.34,0.88,2.22,3.34,1.64,7.9,4.45,1.58,0.82,0.88,2.17,2.46,5.03,5.33,1.7,3.45,,1.11,3.86,2.4,4.57,2.22,2.69,1.35,1.05,1.41,0.82,7.02,1.17,1.05,1.35,0.82,1.46,26.51,4.86,1.17,1.58,0.94,9.66,0.94,1.35,0.88,1.46,2.81,4.27,4.97,0.94,2.69,2.52,1.81,1.46,3.57,0.94,36.46,1.35,1.99,1.76,1.35,,2.34,1.81,1.17,1.35,1.58,3.34,8.72,1.76,1.11,1.99,2.52,2.4,5.97,,0.94,1.76,4.21,2.22,3.63,2.17,0.94,2.11,1.05,2.22,1.52,20.633333,15.794444,25.616667,0.1016,,13.708333,66.047502
US_IN_18091,2021-09-09,ChIJB2TwW1CfEYgRGzuBfi3N99I,Q24648,geoId/18091,US,United States of America,IN,Indiana,18091,LaPorte County,US,USA,2,50,1,13912,235,44,53447,1,0,8,5,2,6,9,7,4,3,47,160,582,889,407,2338,2304,2095,2077,1617,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,21,29,6619,7121,109842,56568,53274,13107,13044,14279,13790,13578,15398,14074,8239,4333,1802084,41.6,-86.716667,778,1588,75.553571,11,8,,41,-23,1,1.5,3.18,5.44,3.12,19.1,1.85,6.31,4.57,1.45,2.6,3.88,1.33,4.98,0.98,3.36,1.74,2.78,1.5,1.39,2.49,1.1,2.2,1.39,13.02,3.24,7.58,2.43,,1.91,4.8,2.6,7.99,4.22,1.68,,0.93,1.74,1.91,5.04,4.92,2.37,3.3,,,3.59,1.91,3.7,2.02,1.79,1.5,0.87,1.45,1.5,7.0,0.87,1.39,0.93,0.87,1.04,24.54,5.9,0.98,2.78,,8.56,1.1,1.39,1.22,,2.84,4.22,3.36,1.16,2.72,2.26,2.31,0.93,4.34,1.5,33.74,1.62,2.37,2.02,1.68,1.16,1.74,2.37,0.93,,2.78,4.22,7.87,1.39,1.16,2.02,2.02,2.72,6.19,1.04,1.16,1.39,3.24,1.45,3.88,2.31,1.56,2.72,1.16,2.66,,18.9,13.544444,22.966667,0.0,,11.972222,65.250386
US_IN_18091,2021-09-10,ChIJB2TwW1CfEYgRGzuBfi3N99I,Q24648,geoId/18091,US,United States of America,IN,Indiana,18091,LaPorte County,US,USA,2,56,1,13968,236,94,53541,2,0,3,2,1,9,11,8,6,8,49,160,585,891,408,2347,2315,2103,2083,1625,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,27,27,6646,7148,109842,56568,53274,13107,13044,14279,13790,13578,15398,14074,8239,4333,1802084,41.6,-86.716667,778,1588,75.553571,3,-1,111,43,-22,1,1.42,3.77,4.42,3.19,18.75,2.3,7.08,4.54,0.83,1.77,2.77,0.89,5.07,1.59,3.19,1.77,2.65,1.95,1.95,1.95,,1.53,1.0,11.74,2.83,6.66,2.89,,1.47,3.89,1.77,6.37,3.54,1.77,1.12,,2.36,1.47,3.42,3.95,1.89,3.24,1.0,,3.36,2.36,4.42,3.24,1.89,1.18,,,1.36,5.78,1.47,0.89,1.53,,,21.47,5.43,,2.24,2.0,7.2,0.83,1.77,1.65,1.3,2.24,3.89,4.6,,2.42,2.18,2.3,1.18,4.01,1.36,32.2,1.3,1.65,1.18,,1.0,1.0,2.06,,,1.3,4.48,6.08,1.18,1.0,1.59,2.77,2.18,4.48,,1.06,1.71,2.89,1.12,4.72,2.83,1.18,2.36,0.94,1.77,1.3,18.205556,11.922222,26.411111,0.0,,11.090278,64.782576
US_IN_18091,2021-09-11,ChIJB2TwW1CfEYgRGzuBfi3N99I,Q24648,geoId/18091,US,United States of America,IN,Indiana,18091,LaPorte County,US,USA,2,21,0,13989,236,84,53625,0,1,4,3,0,3,4,2,2,0,49,161,589,894,408,2350,2319,2105,2085,1625,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,8,13,6654,7161,109842,56568,53274,13107,13044,14279,13790,13578,15398,14074,8239,4333,1802084,41.6,-86.716667,778,1588,75.553571,15,12,,80,-12,-2,1.87,4.27,5.53,3.73,14.74,1.93,4.87,4.33,1.47,1.53,2.33,1.47,6.0,1.33,3.47,1.47,3.67,1.53,1.73,3.2,0.93,1.6,,12.14,3.07,7.8,3.6,1.27,2.13,3.53,1.93,6.4,3.87,2.13,1.07,0.93,1.67,1.8,4.33,4.0,1.8,3.33,,1.07,3.07,2.33,3.33,2.07,1.93,1.4,2.33,1.0,1.27,4.8,,1.13,,1.2,1.07,22.87,4.47,,1.47,1.27,8.94,,1.33,,,3.13,2.73,3.2,0.93,1.0,2.47,2.0,1.47,3.27,1.27,33.41,1.33,2.0,2.27,1.0,,1.2,1.67,1.47,,2.67,3.13,7.4,1.93,1.33,1.13,2.2,2.87,5.47,1.53,,,2.47,1.93,4.33,2.93,0.93,2.2,,2.2,1.07,21.194444,15.461111,28.522222,0.0,,14.527778,66.211365
US_IN_18091,2021-09-12,ChIJB2TwW1CfEYgRGzuBfi3N99I,Q24648,geoId/18091,US,United States of America,IN,Indiana,18091,LaPorte County,US,USA,2,34,0,14023,236,67,53692,0,2,2,2,1,4,9,5,1,6,49,163,591,896,409,2354,2328,2110,2086,1631,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,11,23,6665,7184,109842,56568,53274,13107,13044,14279,13790,13578,15398,14074,8239,4333,1802084,41.6,-86.716667,778,1588,75.553571,19,16,,72,-16,-1,1.14,4.62,5.7,3.42,16.09,1.27,7.03,4.43,1.46,1.39,2.98,1.01,5.19,1.58,3.48,1.96,2.53,0.95,1.52,2.85,1.08,1.33,1.39,13.62,3.04,7.22,3.86,1.08,1.71,4.31,2.85,7.09,5.57,1.9,1.27,,1.77,2.15,3.99,3.17,1.77,3.55,0.95,0.95,3.04,2.41,4.56,1.96,2.22,1.96,1.27,,,5.95,,1.58,1.01,,1.27,22.17,4.69,0.89,2.09,0.89,10.64,0.89,1.65,1.9,,2.22,3.29,4.12,,2.53,2.53,2.09,1.84,4.43,,36.42,1.77,2.34,2.09,1.71,,,2.09,1.08,,2.72,4.12,8.42,1.52,1.39,1.96,2.15,1.46,5.38,0.89,,1.39,3.55,1.46,3.42,2.72,1.39,2.91,1.77,3.04,1.39,25.049383,21.222222,30.037037,0.0,,17.698413,63.840459
US_IN_18091,2021-09-13,ChIJB2TwW1CfEYgRGzuBfi3N99I,Q24648,geoId/18091,US,United States of America,IN,Indiana,18091,LaPorte County,US,USA,2,76,0,14099,236,0,53692,0,1,14,8,1,8,18,13,6,4,49,164,605,904,410,2362,2346,2123,2092,1635,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,33,43,6698,7227,109842,56568,53274,13107,13044,14279,13790,13578,15398,14074,8239,4333,1802084,41.6,-86.716667,778,1588,75.553571,11,6,,48,-21,1,1.96,4.09,5.07,3.06,18.51,2.71,6.46,5.13,1.09,2.25,4.38,1.33,5.59,1.67,3.81,1.73,3.11,1.9,1.84,2.42,1.33,1.33,0.86,12.45,3.06,5.59,2.59,0.98,1.33,5.07,1.96,6.98,3.81,1.9,1.67,1.09,1.5,1.96,4.38,4.15,1.79,3.46,0.81,,3.75,2.13,4.38,2.42,1.96,1.56,1.21,1.27,1.27,6.8,0.98,1.5,1.73,1.27,1.09,23.29,6.34,1.15,2.31,1.09,9.28,1.96,1.5,1.61,,2.71,3.4,4.04,0.81,2.88,1.33,1.15,1.04,3.86,1.04,34.42,1.61,2.19,2.13,1.5,1.21,1.79,1.67,0.92,1.38,2.59,3.57,7.55,1.09,1.5,2.48,1.79,1.96,6.0,1.09,0.81,0.86,3.34,0.81,4.38,3.06,0.92,1.67,1.33,2.36,1.56,23.549383,18.969136,30.308642,0.0,,18.769841,74.465867
US_IN_18091,2021-09-14,ChIJB2TwW1CfEYgRGzuBfi3N99I,Q24648,geoId/18091,US,United States of America,IN,Indiana,18091,LaPorte County,US,USA,2,66,2,14165,238,85,53777,1,3,7,6,4,11,7,9,10,4,50,167,612,910,414,2373,2353,2132,2102,1639,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,21,45,6719,7272,109842,56568,53274,13107,13044,14279,13790,13578,15398,14074,8239,4333,1802084,41.6,-86.716667,778,1588,75.553571,6,6,63,36,-23,2,2.12,4.75,6.52,9.15,19.45,2.8,5.95,4.63,1.77,2.63,3.38,1.32,4.98,0.97,3.32,1.66,2.35,2.17,2.69,2.23,,1.26,1.14,11.16,3.43,5.72,2.86,,1.72,3.55,1.54,7.27,3.38,1.26,,1.2,2.69,2.46,3.89,3.15,2.63,3.32,,1.2,3.38,2.46,4.29,1.37,2.35,1.49,1.26,1.72,,6.35,0.8,1.37,1.6,,0.97,22.48,5.38,,2.75,2.23,9.44,1.54,2.12,1.2,2.4,2.69,2.86,4.06,0.92,2.0,1.6,2.35,1.14,4.98,0.86,34.67,1.14,1.14,1.66,0.97,0.92,1.32,1.89,1.77,0.97,2.17,3.89,7.55,1.09,1.43,2.17,2.0,1.66,5.26,1.2,,1.66,3.2,1.2,3.78,2.06,1.03,2.58,0.8,2.69,1.54,25.037037,21.364198,30.617284,0.0,,18.47619,66.767609
US_IN_18091,2021-09-15,ChIJB2TwW1CfEYgRGzuBfi3N99I,Q24648,geoId/18091,US,United States of America,IN,Indiana,18091,LaPorte County,US,USA,2,58,0,14223,238,111,53888,0,3,7,6,1,8,7,4,9,9,50,170,619,916,415,2381,2360,2136,2111,1648,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,27,31,6746,7303,109842,56568,53274,13107,13044,14279,13790,13578,15398,14074,8239,4333,1802084,41.6,-86.716667,778,1588,75.553571,18,8,,47,-23,1,1.64,4.21,4.79,4.38,17.24,2.34,6.02,4.5,1.11,1.52,3.86,0.94,5.32,1.58,2.86,1.81,2.86,1.52,1.23,2.22,,1.34,0.99,10.87,2.92,5.67,2.63,1.4,1.17,3.62,2.1,8.47,3.97,2.04,1.34,,1.93,2.45,4.73,4.21,2.34,3.33,0.94,1.05,3.1,1.52,3.51,2.1,2.4,1.23,1.23,1.05,1.64,7.01,,1.87,1.52,,1.7,22.67,5.49,,2.51,1.93,8.01,1.05,2.1,1.34,,2.22,3.97,3.04,1.05,2.92,2.45,1.87,1.87,3.51,1.34,35.88,1.7,1.87,1.64,,,1.81,1.87,1.4,0.88,2.34,3.92,7.48,1.34,1.17,2.1,2.57,2.22,5.03,1.11,0.94,0.99,3.97,1.75,4.62,2.51,0.99,2.92,1.52,2.69,1.64,20.401235,16.796296,24.561728,0.931333,,13.849206,66.734479
US_IN_18091,2021-09-16,ChIJB2TwW1CfEYgRGzuBfi3N99I,Q24648,geoId/18091,US,United States of America,IN,Indiana,18091,LaPorte County,US,USA,2,62,1,14285,239,130,54018,1,6,7,7,1,5,8,12,8,3,51,176,626,923,416,2386,2368,2148,2119,1651,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,29,33,6775,7336,109842,56568,53274,13107,13044,14279,13790,13578,15398,14074,8239,4333,1802084,41.6,-86.716667,778,1588,75.553571,14,8,,48,-23,0,1.84,2.13,6.05,4.04,16.95,3.29,6.51,4.84,0.92,2.31,3.29,1.21,4.44,1.56,4.79,1.61,2.83,1.04,2.08,2.08,0.86,1.27,1.15,10.67,3.29,6.51,2.59,1.9,2.54,3.34,2.19,8.65,4.84,1.15,0.92,,2.13,2.77,4.04,3.98,1.33,4.04,1.15,,3.98,2.31,3.69,2.02,3.4,1.73,1.15,1.44,1.09,8.19,0.92,1.21,1.61,1.21,0.98,23.58,6.69,1.27,2.83,2.31,7.61,1.67,0.86,2.42,,2.31,3.52,2.71,1.15,2.59,1.73,1.84,1.79,4.5,,32.69,1.5,1.73,2.31,1.61,0.86,1.67,2.08,1.04,,2.65,3.86,7.44,1.21,,2.25,2.65,2.54,6.05,1.09,1.04,0.92,4.67,,4.09,3.17,1.15,2.65,1.15,2.13,2.13,18.185185,10.703704,27.067901,0.0,,10.349206,62.322333
US_IN_18091,2021-09-17,ChIJB2TwW1CfEYgRGzuBfi3N99I,Q24648,geoId/18091,US,United States of America,IN,Indiana,18091,LaPorte County,US,USA,2,43,1,14328,240,107,54125,0,1,7,7,0,6,3,7,7,0,51,177,633,930,416,2392,2371,2155,2126,1651,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,15,26,6790,7362,109842,56568,53274,13107,13044,14279,13790,13578,15398,14074,8239,4333,1802084,41.6,-86.716667,778,1588,75.553571,7,2,99,55,-24,0,1.51,3.44,5.42,3.44,15.85,3.15,6.7,3.15,1.34,1.98,4.54,1.63,3.38,1.17,3.73,0.99,2.74,1.05,1.4,2.5,1.22,1.05,1.22,10.14,2.68,5.24,2.97,,2.15,3.96,,7.22,3.26,1.92,0.99,1.11,1.81,2.85,3.73,2.62,1.63,3.67,1.34,0.82,3.15,2.15,3.15,1.92,2.39,1.4,,0.99,1.28,6.53,,1.69,0.99,,1.46,21.44,4.02,0.87,1.98,1.63,6.53,1.17,0.99,0.93,0.87,2.15,3.38,3.44,1.46,2.5,1.46,2.33,1.34,4.02,,31.4,1.57,2.33,1.34,,,1.4,2.15,1.05,,1.92,3.73,5.59,1.57,0.82,2.1,2.21,2.27,4.02,0.82,1.22,1.28,4.08,0.93,4.08,2.21,1.05,2.33,1.17,1.98,0.93,22.006173,14.524691,30.438272,0.0,,14.198413,62.188985
US_IN_18091,2021-09-18,ChIJB2TwW1CfEYgRGzuBfi3N99I,Q24648,geoId/18091,US,United States of America,IN,Indiana,18091,LaPorte County,US,USA,2,22,0,14350,240,68,54193,0,1,2,0,1,5,4,2,3,3,51,178,635,930,417,2397,2375,2157,2129,1654,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,6,16,6796,7378,109842,56568,53274,13107,13044,14279,13790,13578,15398,14074,8239,4333,1802084,41.6,-86.716667,778,1588,75.553571,18,15,,89,-14,-3,0.92,4.98,4.85,4.26,12.38,1.57,4.91,4.78,,1.64,3.86,,5.57,,3.27,1.31,2.49,1.64,1.18,1.77,,1.64,1.24,8.71,2.62,6.29,3.14,,1.64,3.47,1.44,7.01,4.39,1.57,,1.05,1.57,2.23,3.86,3.47,1.51,3.67,,1.18,3.47,1.7,2.88,1.11,1.96,1.57,1.31,0.92,1.96,6.81,0.98,,1.57,0.92,1.18,19.97,4.52,1.18,1.57,1.11,7.86,1.31,1.18,1.24,,2.62,2.16,3.54,1.11,1.77,2.29,1.9,1.38,3.4,,33.0,1.18,2.29,1.51,,1.11,1.18,1.24,1.51,,1.83,3.08,6.61,1.18,,1.64,0.98,1.31,7.66,,,,3.99,1.05,3.21,2.29,1.31,2.42,1.51,2.69,,22.740741,18.814815,27.907407,0.072571,,17.18254,70.793465
US_IN_18091,2021-09-19,ChIJB2TwW1CfEYgRGzuBfi3N99I,Q24648,geoId/18091,US,United States of America,IN,Indiana,18091,LaPorte County,US,USA,2,15,0,14365,240,83,54276,0,1,0,1,1,2,2,3,3,1,51,179,635,931,418,2399,2377,2160,2132,1655,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,6,9,6802,7387,109842,56568,53274,13107,13044,14279,13790,13578,15398,14074,8239,4333,1802084,41.6,-86.716667,778,1588,75.553571,20,13,,74,-20,-2,2.0,4.26,5.89,4.07,15.15,0.88,6.32,4.95,1.06,2.63,3.76,1.25,5.76,1.38,4.38,2.0,2.32,1.56,1.25,2.75,,1.31,,11.21,3.63,5.38,2.57,0.88,2.75,4.01,2.82,6.64,4.38,1.25,1.06,1.0,1.38,2.25,4.82,4.13,2.0,2.69,,0.88,4.45,1.31,4.13,2.0,1.94,1.38,1.06,1.0,1.82,5.13,,1.31,1.25,0.94,1.56,19.35,5.82,,2.07,1.56,9.46,0.94,,1.69,,2.75,3.32,3.69,,1.94,2.38,1.63,1.13,4.07,1.19,34.25,1.63,1.88,1.94,,1.13,1.19,1.56,1.75,0.94,2.63,4.63,7.33,1.75,,2.0,1.88,2.13,4.63,1.31,,,2.75,,4.26,2.69,0.88,2.44,1.69,3.44,1.75,22.438272,17.098765,30.04321,0.0,,16.261905,67.652124
